,mission_id,idpu_type,idpu_time,numerator,denominator,data,10hz_mode
7064,2,1,2020-09-24 06:57:33.803220,848.0,27137,1df82c3a94292790230000001b996a0100,FgmFrequencyEnum.TEN_HERTZ
7065,2,1,2020-09-24 06:57:33.903220,848.0,27137,11716c323b692e23c30000001b9a6a0100,FgmFrequencyEnum.TEN_HERTZ
7066,2,1,2020-09-24 06:57:34.003220,848.0,27137,033bac289a293272230000001b9b6a0100,FgmFrequencyEnum.TEN_HERTZ
7067,2,1,2020-09-24 06:57:34.103220,848.0,27137,f40aec1e27493449e30000001b9c6a0100,FgmFrequencyEnum.TEN_HERTZ
7068,2,1,2020-09-24 06:57:34.203220,848.0,27137,e49e6c1364e93392c30000001b9d6a0100,FgmFrequencyEnum.TEN_HERTZ
7069,2,1,2020-09-24 06:57:34.303220,848.0,27137,d5b3ec08da093053430000001b9e6a0100,FgmFrequencyEnum.TEN_HERTZ
7070,2,1,2020-09-24 06:57:34.403220,848.0,27137,c8036cff0bc92aaf430000001b9f6a0100,FgmFrequencyEnum.TEN_HERTZ
7071,2,1,2020-09-24 06:57:34.503220,849.0,27137,bc3670f66ea122e6cd0000001ba06a0100,FgmFrequencyEnum.TEN_HERTZ
7072,2,1,2020-09-24 06:57:34.603220,849.0,27137,b2de70ef7401195a4d0000001ba16a0100,FgmFrequencyEnum.TEN_HERTZ
7073,2,1,2020-09-24 06:57:34.703220,849.0,27137,ac6ed0ea70210e802d0000001ba26a0100,FgmFrequencyEnum.TEN_HERTZ
7074,2,1,2020-09-24 06:57:34.803220,849.0,27137,a93190e79f8102e54d0000001ba36a0100,FgmFrequencyEnum.TEN_HERTZ
7075,2,1,2020-09-24 06:57:34.903220,849.0,27137,a94cf0e72261f71f4d0000001ba46a0100,FgmFrequencyEnum.TEN_HERTZ
7076,2,1,2020-09-24 06:57:35.003220,849.0,27137,acc690e8ffa1ebc0cd0000001ba56a0100,FgmFrequencyEnum.TEN_HERTZ
7077,2,1,2020-09-24 06:57:35.103220,849.0,27137,b37670ed2081e1578d0000001ba66a0100,FgmFrequencyEnum.TEN_HERTZ
7078,2,1,2020-09-24 06:57:35.203220,849.0,27137,bd0bf0f35301d8630d0000001ba76a0100,FgmFrequencyEnum.TEN_HERTZ
7079,2,1,2020-09-24 06:57:35.303220,849.0,27137,c90e10fb4b61d14e6d0000001ba86a0100,FgmFrequencyEnum.TEN_HERTZ
7080,2,1,2020-09-24 06:57:35.403220,849.0,27137,d6e4f004a5e1cc6e8d0000001ba96a0100,FgmFrequencyEnum.TEN_HERTZ
7081,2,1,2020-09-24 06:57:35.503220,850.0,27137,e5e3f80ef295c9fca90000001baa6a0100,FgmFrequencyEnum.TEN_HERTZ
7082,2,1,2020-09-24 06:57:35.603220,850.0,27137,f550b819ad95ca15a90000001bab6a0100,FgmFrequencyEnum.TEN_HERTZ
7083,2,1,2020-09-24 06:57:35.703220,850.0,27137,046a18245315ccb8090000001bac6a0100,FgmFrequencyEnum.TEN_HERTZ
7084,2,1,2020-09-24 06:57:35.803220,850.0,27137,1276982e5ef5d1c8090000001bad6a0100,FgmFrequencyEnum.TEN_HERTZ
7085,2,1,2020-09-24 06:57:35.903220,850.0,27137,1ec5b8375315d90dc90000001bae6a0100,FgmFrequencyEnum.TEN_HERTZ
7086,2,1,2020-09-24 06:57:36.003220,850.0,27137,28c0783ebff5e231c90000001baf6a0100,FgmFrequencyEnum.TEN_HERTZ
7087,2,1,2020-09-24 06:57:36.103220,850.0,27137,2fecd84446d5ecc3490000001bb06a0100,FgmFrequencyEnum.TEN_HERTZ
7088,2,1,2020-09-24 06:57:36.203220,850.0,27137,33f51847a8f5f83b890000001bb16a0100,FgmFrequencyEnum.TEN_HERTZ
7089,2,1,2020-09-24 06:57:36.303220,850.0,27137,34aa1848b9f50406e90000001bb26a0100,FgmFrequencyEnum.TEN_HERTZ
7090,2,1,2020-09-24 06:57:36.403220,850.0,27137,31fed84770150f8b690000001bb36a0100,FgmFrequencyEnum.TEN_HERTZ
7091,2,1,2020-09-24 06:57:36.503220,851.0,27137,2c0e7c43daf01a3d3c0000001bb46a0100,FgmFrequencyEnum.TEN_HERTZ
7092,2,1,2020-09-24 06:57:36.603220,851.0,27137,2322bc3e253023983c0000001bb56a0100,FgmFrequencyEnum.TEN_HERTZ
7093,2,1,2020-09-24 06:57:36.703220,851.0,27137,17ab1c3694f02b297c0000001bb66a0100,FgmFrequencyEnum.TEN_HERTZ
7094,2,1,2020-09-24 06:57:36.803220,851.0,27137,0a36bc2d8870309b7c0000001bb76a0100,FgmFrequencyEnum.TEN_HERTZ
7095,2,1,2020-09-24 06:57:36.903220,851.0,27137,fb717c236f9033aa5c0000001bb86a0100,FgmFrequencyEnum.TEN_HERTZ
7096,2,1,2020-09-24 06:57:37.003220,851.0,27137,ec0cbc18c6b034337c0000001bb96a0100,FgmFrequencyEnum.TEN_HERTZ
7097,2,1,2020-09-24 06:57:37.103220,851.0,27137,dccd3c0e1370322e7c0000001bba6a0100,FgmFrequencyEnum.TEN_HERTZ
7098,2,1,2020-09-24 06:57:37.203220,851.0,27137,ce6ffc03da302db05c0000001bbb6a0100,FgmFrequencyEnum.TEN_HERTZ
7099,2,1,2020-09-24 06:57:37.303220,851.0,27137,c1a61cfa9c9026ed3c0000001bbc6a0100,FgmFrequencyEnum.TEN_HERTZ
7100,2,1,2020-09-24 06:57:37.403220,851.0,27137,b70e7cf2cc301e323c0000001bbd6a0100,FgmFrequencyEnum.TEN_HERTZ
7101,2,1,2020-09-24 06:57:37.503220,852.0,27137,af2a2ceccace13ec160000001bbe6a0100,FgmFrequencyEnum.TEN_HERTZ
7102,2,1,2020-09-24 06:57:37.603220,852.0,27137,aa588ce8e2ae089e360000001bbf6a0100,FgmFrequencyEnum.TEN_HERTZ
7103,2,1,2020-09-24 06:57:37.703220,852.0,27137,a8d06ce741cefcdb160000001bc06a0100,FgmFrequencyEnum.TEN_HERTZ
7104,2,1,2020-09-24 06:57:37.803220,852.0,27137,aaa82ce7fb2ef138b60000001bc16a0100,FgmFrequencyEnum.TEN_HERTZ
7105,2,1,2020-09-24 06:57:37.903220,852.0,27137,afcd0ceb050ee649b60000001bc26a0100,FgmFrequencyEnum.TEN_HERTZ
7106,2,1,2020-09-24 06:57:38.003220,852.0,27137,b8034cf03bcedc92160000001bc36a0100,FgmFrequencyEnum.TEN_HERTZ
7107,2,1,2020-09-24 06:57:38.103220,852.0,27137,c2e28cf75feed488960000001bc46a0100,FgmFrequencyEnum.TEN_HERTZ
7108,2,1,2020-09-24 06:57:38.203220,852.0,27137,cfe74c00190ece8e360000001bc56a0100,FgmFrequencyEnum.TEN_HERTZ
7109,2,1,2020-09-24 06:57:38.303220,852.0,27137,de694c09fb6ecae8560000001bc66a0100,FgmFrequencyEnum.TEN_HERTZ
7110,2,1,2020-09-24 06:57:38.403220,852.0,27137,edb56c148d8ec9c1960000001bc76a0100,FgmFrequencyEnum.TEN_HERTZ
7111,2,1,2020-09-24 06:57:38.503220,853.0,27137,fd0ce51f4affcb272d0000001bc86a0100,FgmFrequencyEnum.TEN_HERTZ
7112,2,1,2020-09-24 06:57:38.603220,853.0,27137,0bafe529af9fcf0c2d0000001bc96a0100,FgmFrequencyEnum.TEN_HERTZ
7113,2,1,2020-09-24 06:57:38.703220,853.0,27137,18e8053338dfd545ed0000001bca6a0100,FgmFrequencyEnum.TEN_HERTZ
7114,2,1,2020-09-24 06:57:38.803220,853.0,27137,2413853b6e5fdd8c6d0000001bcb6a0100,FgmFrequencyEnum.TEN_HERTZ
7115,2,1,2020-09-24 06:57:38.903220,853.0,27137,2ca88541ea7fe779ed0000001bcc6a0100,FgmFrequencyEnum.TEN_HERTZ
7116,2,1,2020-09-24 06:57:39.003220,853.0,27137,323fc5465cbff291cd0000001bcd6a0100,FgmFrequencyEnum.TEN_HERTZ
7117,2,1,2020-09-24 06:57:39.103220,853.0,27137,34970548919ffe44ad0000001bce6a0100,FgmFrequencyEnum.TEN_HERTZ
7118,2,1,2020-09-24 06:57:39.203220,853.0,27137,338fe5486d7f09fc0d0000001bcf6a0100,FgmFrequencyEnum.TEN_HERTZ
7119,2,1,2020-09-24 06:57:39.303220,853.0,27137,2f312545f33f15232d0000001bd06a0100,FgmFrequencyEnum.TEN_HERTZ
7120,2,1,2020-09-24 06:57:39.403220,853.0,27137,27b00541431f1f31cd0000001bd16a0100,FgmFrequencyEnum.TEN_HERTZ
7121,2,1,2020-09-24 06:57:39.503220,854.0,27137,1d69923a90b827aef20000001bd26a0100,FgmFrequencyEnum.TEN_HERTZ
7122,2,1,2020-09-24 06:57:39.603220,854.0,27137,10dd523233182e33920000001bd36a0100,FgmFrequencyEnum.TEN_HERTZ
7123,2,1,2020-09-24 06:57:39.703220,854.0,27137,02a6722890583273320000001bd46a0100,FgmFrequencyEnum.TEN_HERTZ
7124,2,1,2020-09-24 06:57:39.803220,854.0,27137,f379d21e1f78343bd20000001bd56a0100,FgmFrequencyEnum.TEN_HERTZ
7125,2,1,2020-09-24 06:57:39.903220,854.0,27137,e417521363f83375720000001bd66a0100,FgmFrequencyEnum.TEN_HERTZ
7126,2,1,2020-09-24 06:57:40.003220,854.0,27137,d5399208e2783027d20000001bd76a0100,FgmFrequencyEnum.TEN_HERTZ
7127,2,1,2020-09-24 06:57:40.103220,854.0,27137,c79a92ff1b782a78920000001bd86a0100,FgmFrequencyEnum.TEN_HERTZ
7128,2,1,2020-09-24 06:57:40.203220,854.0,27137,bbe032f68f9822a8f20000001bd96a0100,FgmFrequencyEnum.TEN_HERTZ
7129,2,1,2020-09-24 06:57:40.303220,854.0,27137,b2a012efa5181916120000001bda6a0100,FgmFrequencyEnum.TEN_HERTZ
7130,2,1,2020-09-24 06:57:40.403220,854.0,27137,ac4892eab1d80e38f20000001bdb6a0100,FgmFrequencyEnum.TEN_HERTZ
7131,2,1,2020-09-24 06:57:40.503220,855.0,27137,a92267e7f135029bac0000001bdc6a0100,FgmFrequencyEnum.TEN_HERTZ
7132,2,1,2020-09-24 06:57:40.603220,855.0,27137,a955a7e785d5f6d58c0000001bdd6a0100,FgmFrequencyEnum.TEN_HERTZ
7133,2,1,2020-09-24 06:57:40.703220,855.0,27137,ace2e7e97255eb806c0000001bde6a0100,FgmFrequencyEnum.TEN_HERTZ
7134,2,1,2020-09-24 06:57:40.803220,855.0,27137,b3a327ed9ef5e1228c0000001bdf6a0100,FgmFrequencyEnum.TEN_HERTZ
7135,2,1,2020-09-24 06:57:40.903220,855.0,27137,bd4387f3da15d83c0c0000001be06a0100,FgmFrequencyEnum.TEN_HERTZ
7136,2,1,2020-09-24 06:57:41.003220,855.0,27137,c94b47fbd6d5d136ec0000001be16a0100,FgmFrequencyEnum.TEN_HERTZ
7137,2,1,2020-09-24 06:57:41.103220,855.0,27137,d72427053375cc68ec0000001be26a0100,FgmFrequencyEnum.TEN_HERTZ
7138,2,1,2020-09-24 06:57:41.203220,855.0,27137,e620470f7dd5ca06cc0000001be36a0100,FgmFrequencyEnum.TEN_HERTZ
7139,2,1,2020-09-24 06:57:41.303220,855.0,27137,f585071a3435ca2e6c0000001be46a0100,FgmFrequencyEnum.TEN_HERTZ
7140,2,1,2020-09-24 06:57:41.403220,855.0,27137,04918724d135cce04c0000001be56a0100,FgmFrequencyEnum.TEN_HERTZ
7141,2,1,2020-09-24 06:57:41.503220,856.0,27137,128cea2ed162d1fd8d0000001be66a0100,FgmFrequencyEnum.TEN_HERTZ
7142,2,1,2020-09-24 06:57:41.603220,856.0,27137,1ec78a37b702d94eed0000001be76a0100,FgmFrequencyEnum.TEN_HERTZ
7143,2,1,2020-09-24 06:57:41.703220,856.0,27137,28ac2a3f13c2e27a4d0000001be86a0100,FgmFrequencyEnum.TEN_HERTZ
7144,2,1,2020-09-24 06:57:41.803220,856.0,27137,2fc26a448e22ed0e6d0000001be96a0100,FgmFrequencyEnum.TEN_HERTZ
7145,2,1,2020-09-24 06:57:41.903220,856.0,27137,33b42a47dce2f8854d0000001bea6a0100,FgmFrequencyEnum.TEN_HERTZ
7146,2,1,2020-09-24 06:57:42.003220,856.0,27137,34536a48ddc204490d0000001beb6a0100,FgmFrequencyEnum.TEN_HERTZ
7147,2,1,2020-09-24 06:57:42.103220,856.0,27137,3193aa4785820fc68d0000001bec6a0100,FgmFrequencyEnum.TEN_HERTZ
7148,2,1,2020-09-24 06:57:42.203220,856.0,27137,2b91ca43e2821a6e2d0000001bed6a0100,FgmFrequencyEnum.TEN_HERTZ
7149,2,1,2020-09-24 06:57:42.303220,856.0,27137,22980a3e234223bd4d0000001bee6a0100,FgmFrequencyEnum.TEN_HERTZ
7150,2,1,2020-09-24 06:57:42.403220,856.0,27137,17184a368d822b420d0000001bef6a0100,FgmFrequencyEnum.TEN_HERTZ
7151,2,1,2020-09-24 06:57:42.503220,857.0,27137,09a1592d7eda30a4620000001bf06a0100,FgmFrequencyEnum.TEN_HERTZ
7152,2,1,2020-09-24 06:57:42.603220,857.0,27137,fad9b92365da33a4820000001bf16a0100,FgmFrequencyEnum.TEN_HERTZ
7153,2,1,2020-09-24 06:57:42.703220,857.0,27137,eb7e1918c15a341e420000001bf26a0100,FgmFrequencyEnum.TEN_HERTZ
7154,2,1,2020-09-24 06:57:42.803220,857.0,27137,dc4b990e167a3209420000001bf36a0100,FgmFrequencyEnum.TEN_HERTZ
7155,2,1,2020-09-24 06:57:42.903220,857.0,27137,cdfe5903e93a2d7da20000001bf46a0100,FgmFrequencyEnum.TEN_HERTZ
7156,2,1,2020-09-24 06:57:43.003220,857.0,27137,c14959fab7ba26ae220000001bf56a0100,FgmFrequencyEnum.TEN_HERTZ
7157,2,1,2020-09-24 06:57:43.103220,857.0,27137,b6c8b9f2f7ba1dea220000001bf66a0100,FgmFrequencyEnum.TEN_HERTZ
7158,2,1,2020-09-24 06:57:43.203220,857.0,27137,aefb79ed079a139fc20000001bf76a0100,FgmFrequencyEnum.TEN_HERTZ
7159,2,1,2020-09-24 06:57:43.303220,857.0,27137,aa40b9e9303a0852020000001bf86a0100,FgmFrequencyEnum.TEN_HERTZ
7160,2,1,2020-09-24 06:57:43.403220,857.0,27137,a8cf39e79ebafc95e20000001bf96a0100,FgmFrequencyEnum.TEN_HERTZ
7161,2,1,2020-09-24 06:57:43.503235,858.0,27137,aaba79e865e9f0f9780000001bfa6a0100,FgmFrequencyEnum.TEN_HERTZ
7162,2,1,2020-09-24 06:57:43.603235,858.0,27137,aff279eb7e09e612780000001bfb6a0100,FgmFrequencyEnum.TEN_HERTZ
7163,2,1,2020-09-24 06:57:43.703235,858.0,27137,b83759f0bfa9dc66980000001bfc6a0100,FgmFrequencyEnum.TEN_HERTZ
7164,2,1,2020-09-24 06:57:43.803235,858.0,27137,c32339f7eb09d46a780000001bfd6a0100,FgmFrequencyEnum.TEN_HERTZ
7165,2,1,2020-09-24 06:57:43.903235,858.0,27137,d028b900a449ce7fb80000001bfe6a0100,FgmFrequencyEnum.TEN_HERTZ
7166,2,1,2020-09-24 06:57:44.003235,858.0,27137,dea8b90a88e9caeb980000001bff6a0100,FgmFrequencyEnum.TEN_HERTZ
7167,2,1,2020-09-24 06:57:44.103235,858.0,27137,edee79151929c9d4380000001c006a0100,FgmFrequencyEnum.TEN_HERTZ
7168,2,1,2020-09-24 06:57:44.203235,858.0,27137,fd39791fd049cb4a980000001c016a0100,FgmFrequencyEnum.TEN_HERTZ
7169,2,1,2020-09-24 06:57:44.303235,858.0,27137,0bcb992a2a49cf3e180000001c026a0100,FgmFrequencyEnum.TEN_HERTZ
7170,2,1,2020-09-24 06:57:44.403235,858.0,27137,18f21933a609d583780000001c036a0100,FgmFrequencyEnum.TEN_HERTZ
7171,2,1,2020-09-24 06:57:44.503220,859.0,27137,2408e23bccf5ddd1430000001c046a0100,FgmFrequencyEnum.TEN_HERTZ
7172,2,1,2020-09-24 06:57:44.603220,859.0,27137,2c86e2423835e7c3e30000001c056a0100,FgmFrequencyEnum.TEN_HERTZ
7173,2,1,2020-09-24 06:57:44.703220,859.0,27137,320762469a75f2dc830000001c066a0100,FgmFrequencyEnum.TEN_HERTZ
7174,2,1,2020-09-24 06:57:44.803220,859.0,27137,34478248bdd5fe8d830000001c076a0100,FgmFrequencyEnum.TEN_HERTZ
7175,2,1,2020-09-24 06:57:44.903220,859.0,27137,332b024889f50a3f230000001c086a0100,FgmFrequencyEnum.TEN_HERTZ
7176,2,1,2020-09-24 06:57:45.003220,859.0,27137,2ebaa24601b5155d830000001c096a0100,FgmFrequencyEnum.TEN_HERTZ
7177,2,1,2020-09-24 06:57:45.103220,859.0,27137,2728824144351f61230000001c0a6a0100,FgmFrequencyEnum.TEN_HERTZ
7178,2,1,2020-09-24 06:57:45.203220,859.0,27137,1cd5e23a89d527d0830000001c0b6a0100,FgmFrequencyEnum.TEN_HERTZ
7179,2,1,2020-09-24 06:57:45.303220,859.0,27137,1043a23227f52e45a30000001c0c6a0100,FgmFrequencyEnum.TEN_HERTZ
7180,2,1,2020-09-24 06:57:45.403220,859.0,27137,0210022885f53273e30000001c0d6a0100,FgmFrequencyEnum.TEN_HERTZ
7181,2,1,2020-09-24 06:57:45.503220,860.0,27137,f2e9ed1e19223429f70000001c0e6a0100,FgmFrequencyEnum.TEN_HERTZ
7182,2,1,2020-09-24 06:57:45.603220,860.0,27137,e38e0d1363823353770000001c0f6a0100,FgmFrequencyEnum.TEN_HERTZ
7183,2,1,2020-09-24 06:57:45.703220,860.0,27137,d4be4d08ec022ff8770000001c106a0100,FgmFrequencyEnum.TEN_HERTZ
7184,2,1,2020-09-24 06:57:45.803220,860.0,27137,c730cdff34622a3c370000001c116a0100,FgmFrequencyEnum.TEN_HERTZ
7185,2,1,2020-09-24 06:57:45.903220,860.0,27137,bb8cedf6b5c22260f70000001c126a0100,FgmFrequencyEnum.TEN_HERTZ
7186,2,1,2020-09-24 06:57:46.003220,860.0,27137,b2642defdb4218c7b70000001c136a0100,FgmFrequencyEnum.TEN_HERTZ
7187,2,1,2020-09-24 06:57:46.103220,860.0,27137,ac23edeaf8820de8970000001c146a0100,FgmFrequencyEnum.TEN_HERTZ
7188,2,1,2020-09-24 06:57:46.203220,860.0,27137,a9172de84942024e370000001c156a0100,FgmFrequencyEnum.TEN_HERTZ
7189,2,1,2020-09-24 06:57:46.303220,860.0,27137,a9600de7ed22f68eb70000001c166a0100,FgmFrequencyEnum.TEN_HERTZ
7190,2,1,2020-09-24 06:57:46.403220,860.0,27137,ad01cde9e6c2eb42f70000001c176a0100,FgmFrequencyEnum.TEN_HERTZ
7191,2,1,2020-09-24 06:57:46.503235,861.0,27137,b3d1ecee1ec1e0f1210000001c186a0100,FgmFrequencyEnum.TEN_HERTZ
7192,2,1,2020-09-24 06:57:46.603235,861.0,27137,bd7e8cf46341d818410000001c196a0100,FgmFrequencyEnum.TEN_HERTZ
7193,2,1,2020-09-24 06:57:46.703235,861.0,27137,c98e6cfc65c1d123410000001c1a6a0100,FgmFrequencyEnum.TEN_HERTZ
7194,2,1,2020-09-24 06:57:46.803235,861.0,27137,d7682c05c501cc64810000001c1b6a0100,FgmFrequencyEnum.TEN_HERTZ
7195,2,1,2020-09-24 06:57:46.903235,861.0,27137,e6618c100e41ca13810000001c1c6a0100,FgmFrequencyEnum.TEN_HERTZ
7196,2,1,2020-09-24 06:57:47.003235,861.0,27137,f5bd2c1abfc1ca4aa10000001c1d6a0100,FgmFrequencyEnum.TEN_HERTZ
7197,2,1,2020-09-24 06:57:47.103235,861.0,27137,04be0c255441cd0ae10000001c1e6a0100,FgmFrequencyEnum.TEN_HERTZ
7198,2,1,2020-09-24 06:57:47.203235,861.0,27137,12a58c2f4821d235a10000001c1f6a0100,FgmFrequencyEnum.TEN_HERTZ
7199,2,1,2020-09-24 06:57:47.303235,861.0,27137,1ecacc381fa1d990410000001c206a0100,FgmFrequencyEnum.TEN_HERTZ
7200,2,1,2020-09-24 06:57:47.403235,861.0,27137,2897cc3f6cc1e2c3010000001c216a0100,FgmFrequencyEnum.TEN_HERTZ
7201,2,1,2020-09-24 06:57:47.503220,862.0,27137,2f954244d43fed5b450000001c226a0100,FgmFrequencyEnum.TEN_HERTZ
7202,2,1,2020-09-24 06:57:47.603220,862.0,27137,336e0248123ff8d1e50000001c236a0100,FgmFrequencyEnum.TEN_HERTZ
7203,2,1,2020-09-24 06:57:47.703220,862.0,27137,33f5024902bf0491e50000001c246a0100,FgmFrequencyEnum.TEN_HERTZ
7204,2,1,2020-09-24 06:57:47.803220,862.0,27137,312022479aff1007e50000001c256a0100,FgmFrequencyEnum.TEN_HERTZ
7205,2,1,2020-09-24 06:57:47.903220,862.0,27137,2b0ca243ec5f1aa3850000001c266a0100,FgmFrequencyEnum.TEN_HERTZ
7206,2,1,2020-09-24 06:57:48.003220,862.0,27137,2206623e22bf23e4050000001c276a0100,FgmFrequencyEnum.TEN_HERTZ
7207,2,1,2020-09-24 06:57:48.103220,862.0,27137,167e423685ff2b58050000001c286a0100,FgmFrequencyEnum.TEN_HERTZ
7208,2,1,2020-09-24 06:57:48.203220,862.0,27137,0903822d747f30a8a50000001c296a0100,FgmFrequencyEnum.TEN_HERTZ
7209,2,1,2020-09-24 06:57:48.303220,862.0,27137,fa4342235d7f3396050000001c2a6a0100,FgmFrequencyEnum.TEN_HERTZ
7210,2,1,2020-09-24 06:57:48.403220,862.0,27137,eaec4218beff33ff250000001c2b6a0100,FgmFrequencyEnum.TEN_HERTZ
7211,2,1,2020-09-24 06:57:48.503220,863.0,27137,dbc44d0e1bda31dce60000001c2c6a0100,FgmFrequencyEnum.TEN_HERTZ
7212,2,1,2020-09-24 06:57:48.603220,863.0,27137,cd882d03f9da2d45460000001c2d6a0100,FgmFrequencyEnum.TEN_HERTZ
7213,2,1,2020-09-24 06:57:48.703220,863.0,27137,c0e76dfad8ba266aa60000001c2e6a0100,FgmFrequencyEnum.TEN_HERTZ
7214,2,1,2020-09-24 06:57:48.803220,863.0,27137,b67d6df327ba1d9f060000001c2f6a0100,FgmFrequencyEnum.TEN_HERTZ
7215,2,1,2020-09-24 06:57:48.903220,863.0,27137,aec8cded48da134fc60000001c306a0100,FgmFrequencyEnum.TEN_HERTZ
7216,2,1,2020-09-24 06:57:49.003220,863.0,27137,aa288de9833a0801060000001c316a0100,FgmFrequencyEnum.TEN_HERTZ
7217,2,1,2020-09-24 06:57:49.103220,863.0,27137,a8cf2de803dafc44260000001c326a0100,FgmFrequencyEnum.TEN_HERTZ
7218,2,1,2020-09-24 06:57:49.203220,863.0,27137,aad26de8db7af0b0060000001c336a0100,FgmFrequencyEnum.TEN_HERTZ
7219,2,1,2020-09-24 06:57:49.303220,863.0,27137,b01d0debffdae5d5c60000001c346a0100,FgmFrequencyEnum.TEN_HERTZ
7220,2,1,2020-09-24 06:57:49.403220,863.0,27137,b8700df14c1adc37a60000001c356a0100,FgmFrequencyEnum.TEN_HERTZ
7221,2,1,2020-09-24 06:57:49.503235,864.0,27137,c3656cf87eadd44a770000001c366a0100,FgmFrequencyEnum.TEN_HERTZ
7222,2,1,2020-09-24 06:57:49.603235,864.0,27137,d070ac013eedce70b70000001c376a0100,FgmFrequencyEnum.TEN_HERTZ
7223,2,1,2020-09-24 06:57:49.703235,864.0,27137,deef6c0b21edcaed770000001c386a0100,FgmFrequencyEnum.TEN_HERTZ
7224,2,1,2020-09-24 06:57:49.803235,864.0,27137,ee2dec15ac8dc9e7f70000001c396a0100,FgmFrequencyEnum.TEN_HERTZ
7225,2,1,2020-09-24 06:57:49.903235,864.0,27137,fd6c2c205badcb6e170000001c3a6a0100,FgmFrequencyEnum.TEN_HERTZ
7226,2,1,2020-09-24 06:57:50.003235,864.0,27137,0bed2c2aaa2dcf70b70000001c3b6a0100,FgmFrequencyEnum.TEN_HERTZ
7227,2,1,2020-09-24 06:57:50.103235,864.0,27137,18ff4c34180dd5c2770000001c3c6a0100,FgmFrequencyEnum.TEN_HERTZ
7228,2,1,2020-09-24 06:57:50.203235,864.0,27137,23fdcc3c2e8dde19d70000001c3d6a0100,FgmFrequencyEnum.TEN_HERTZ
7229,2,1,2020-09-24 06:57:50.303235,864.0,27137,2c632c428a6de811970000001c3e6a0100,FgmFrequencyEnum.TEN_HERTZ
7230,2,1,2020-09-24 06:57:50.403235,864.0,27137,31c96c46da8df32b170000001c3f6a0100,FgmFrequencyEnum.TEN_HERTZ
7231,2,1,2020-09-24 06:57:50.503220,865.0,27137,33f18548ec3efed7490000001c406a0100,FgmFrequencyEnum.TEN_HERTZ
7232,2,1,2020-09-24 06:57:50.603220,865.0,27137,32bf6548a87e0a81a90000001c416a0100,FgmFrequencyEnum.TEN_HERTZ
7233,2,1,2020-09-24 06:57:50.703220,865.0,27137,2e3ae54611fe1596e90000001c426a0100,FgmFrequencyEnum.TEN_HERTZ
7234,2,1,2020-09-24 06:57:50.803220,865.0,27137,269a6541481e1f8d690000001c436a0100,FgmFrequencyEnum.TEN_HERTZ
7235,2,1,2020-09-24 06:57:50.903220,865.0,27137,1c3cc53a861e27ed690000001c446a0100,FgmFrequencyEnum.TEN_HERTZ
7236,2,1,2020-09-24 06:57:51.003220,865.0,27137,0fa485321ede2e52090000001c456a0100,FgmFrequencyEnum.TEN_HERTZ
7237,2,1,2020-09-24 06:57:51.103220,865.0,27137,016f45287afe326ee90000001c466a0100,FgmFrequencyEnum.TEN_HERTZ
7238,2,1,2020-09-24 06:57:51.203220,865.0,27137,f24f651e119e3414890000001c476a0100,FgmFrequencyEnum.TEN_HERTZ
7239,2,1,2020-09-24 06:57:51.303220,865.0,27137,e2fec513639e332de90000001c486a0100,FgmFrequencyEnum.TEN_HERTZ
7240,2,1,2020-09-24 06:57:51.403220,865.0,27137,d43da508f6be2fc3e90000001c496a0100,FgmFrequencyEnum.TEN_HERTZ
7241,2,1,2020-09-24 06:57:51.503220,866.0,27137,c6c373ff4be929fbf30000001c4a6a0100,FgmFrequencyEnum.TEN_HERTZ
7242,2,1,2020-09-24 06:57:51.603220,866.0,27137,bb3713f6dc292218b30000001c4b6a0100,FgmFrequencyEnum.TEN_HERTZ
7243,2,1,2020-09-24 06:57:51.703220,866.0,27137,b22593f013291879730000001c4c6a0100,FgmFrequencyEnum.TEN_HERTZ
7244,2,1,2020-09-24 06:57:51.803220,866.0,27137,abfe93eb42a90d98d30000001c4d6a0100,FgmFrequencyEnum.TEN_HERTZ
7245,2,1,2020-09-24 06:57:51.903220,866.0,27137,a908d3e8a5290200130000001c4e6a0100,FgmFrequencyEnum.TEN_HERTZ
7246,2,1,2020-09-24 06:57:52.003220,866.0,27137,a96a33e85949f646d30000001c4f6a0100,FgmFrequencyEnum.TEN_HERTZ
7247,2,1,2020-09-24 06:57:52.103220,866.0,27137,ad20f3ea61e9eb04530000001c506a0100,FgmFrequencyEnum.TEN_HERTZ
7248,2,1,2020-09-24 06:57:52.203220,866.0,27137,b40373eea709e0beb30000001c516a0100,FgmFrequencyEnum.TEN_HERTZ
7249,2,1,2020-09-24 06:57:52.303220,866.0,27137,bdbc73f4f3e9d7f3330000001c526a0100,FgmFrequencyEnum.TEN_HERTZ
7250,2,1,2020-09-24 06:57:52.403220,866.0,27137,c9d3b3fcfdc9d10e930000001c536a0100,FgmFrequencyEnum.TEN_HERTZ
7251,2,1,2020-09-24 06:57:52.506699,867.0,27137,d7b19f066191cc5f230000001c546a0100,FgmFrequencyEnum.TEN_HERTZ
7252,2,1,2020-09-24 06:57:52.606699,867.0,27137,e6a55f10a491ca1f230000001c556a0100,FgmFrequencyEnum.TEN_HERTZ
7253,2,1,2020-09-24 06:57:52.706699,867.0,27137,f5f6df1b4e71ca68830000001c566a0100,FgmFrequencyEnum.TEN_HERTZ
